ADM1,ADM2,ADM3,Pop,Mã,Tên Tiếng Anh,Cấp,Mã QH,Mã TP,lat,lon,most_similar,level,most_similar_d,lat_m,lon_m,closest_distance
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hoàng Lương,6287,7819.0,,Xã,223.0,24.0,21.39861,105.99167,1277,Khá,5.019400000002653e-06,21.39646,105.99104,247.80682645547773
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hoàng Vân,5963,7822.0,,Xã,223.0,24.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hoàng Thanh,5591,7825.0,,Xã,223.0,24.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hoàng An,7050,7828.0,,Xã,223.0,24.0,21.38667,105.97306,1275,Khá,9.696999999973842e-06,21.38854,105.97555,331.2127198487007
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Ngọc Sơn,10954,7831.0,,Xã,223.0,24.0,21.36694,105.99861,1307,Tốt,1.2185000000034508e-05,21.36479,105.99586,371.81736768760715
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Thái Sơn,5723,7834.0,,Xã,223.0,24.0,21.36778,105.94472,1273,Tốt,9.456099999988601e-06,21.36513,105.94628,336.0418483008869
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hòa Sơn,6344,7837.0,,Xã,223.0,24.0,21.36639,105.91861,1270,Rất tốt,0.00027131919999995855,21.35033,105.91495,1825.5700670147644
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Đức Thắng,13717,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Quang Minh,5132,7843.0,,Xã,223.0,24.0,21.35139,105.91,1270,Rất tốt,2.562610000007701e-05,21.35033,105.91495,526.0145671966181
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Lương Phong,16630,7846.0,,Xã,223.0,24.0,21.34389,106.00889,2453,Rất tốt,4.002290000001163e-05,21.33862,106.01239,689.0544206578717
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hùng Sơn,4615,7849.0,,Xã,223.0,24.0,21.34806,105.93694,1269,Khá,1.7914000000271486e-06,21.34791,105.93561,138.74825240049276
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Đại Thành,4382,7852.0,,Xã,223.0,24.0,21.34056,105.90694,1271,Rất tốt,2.474499999993191e-06,21.34,105.90841,164.49097609242912
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Thường Thắng,9613,7855.0,,Xã,223.0,24.0,21.33444,105.95278,1267,Rất tốt,8.532500000014549e-06,21.33242,105.95489,313.3898276462959
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hợp Thịnh,11710,7858.0,,Xã,223.0,24.0,21.325,105.90167,1272,Rất tốt,9.40809999999117e-06,21.32416,105.90462,319.5236905471018
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Danh Thắng,9014,7861.0,,Xã,223.0,24.0,21.32417,105.98278,1306,Rất tốt,1.5233000000038206e-06,21.32485,105.98175,130.76662219738859
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Mai Trung,15060,7864.0,,Xã,223.0,24.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Đoan Bái,14437,7867.0,,Xã,223.0,24.0,21.31361,106.00222,1266,Rất tốt,4.0670500000021206e-05,21.31073,106.00791,670.808410459111
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Bắc Lý,14695,7870.0,,Thị trấn,223.0,24.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Xuân Cẩm,10633,7873.0,,Xã,223.0,24.0,21.28972,105.9275,2452,Tốt,7.939620000012437e-05,21.29593,105.93389,956.6112236640936
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Hương Lâm,14182,7876.0,,Xã,223.0,24.0,21.27361,105.94611,1263,Tốt,1.3059699999995565e-05,21.2701,105.94697,400.338096336203
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Đông Lỗ,16089,7879.0,,Xã,223.0,24.0,21.28222,106.01028,1265,Khá,3.2067999999790274e-06,21.28284,106.0086,187.2227557544515
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Châu Minh,10907,7882.0,,Xã,223.0,24.0,21.25861,105.97528,1262,Khá,2.6522000000098635e-06,21.26012,105.97589,179.40946847712382
Tỉnh Bắc Giang,Huyện Hiệp Hòa,Mai Đình,13569,7885.0,,Xã,223.0,24.0,21.24444,105.95694,1261,Rất tốt,2.4929999999998052e-05,21.23946,105.9573,555.0062591558116
Tỉnh Phú Thọ,Thành phố Việt Trì,Dữu Lâu,12143,7888.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Vân Cơ,6458,7891.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Nông Trang,16873,7894.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Tân Dân,8728,7897.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Gia Cẩm,18287,7900.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Tiên Cát,15995,7903.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Thọ Sơn,6018,7906.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Thanh Miếu,11781,7909.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Bạch Hạc,7268,7912.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Bến Gót,5566,7915.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Vân Phú,12585,7918.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Phượng Lâu,4879,7921.0,,Xã,227.0,25.0,21.35528,105.37889,302,Tốt,6.173600000024259e-06,21.35622,105.38119,260.11269595996157
Tỉnh Phú Thọ,Thành phố Việt Trì,Thụy Vân,14847,7924.0,,Xã,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Minh Phương,9812,7927.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Trưng Vương,8859,7930.0,,Xã,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Minh Nông,9421,7933.0,,Phường,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Sông Lô,5237,7936.0,,Xã,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Kim Đức,9867,8281.0,,Xã,227.0,25.0,21.37889,105.35611,301,Tốt,1.2713599999950858e-05,21.37869,105.35967,369.2857973781887
Tỉnh Phú Thọ,Thành phố Việt Trì,Hùng Lô,6613,8287.0,,Xã,227.0,25.0,21.36667,105.37472,2431,Rất tốt,0.00011280400000006338,21.36681,105.38534,1099.8347303783992
Tỉnh Phú Thọ,Thành phố Việt Trì,Hy Cương,5832,8503.0,,Xã,227.0,25.0,21.36861,105.31667,278,Rất tốt,1.3842500000030229e-05,21.36938,105.32031,386.52646082649755
Tỉnh Phú Thọ,Thành phố Việt Trì,Chu Hóa,6285,8506.0,,Xã,227.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thành phố Việt Trì,Thanh Đình,8578,8515.0,,Xã,227.0,25.0,21.33083,105.32111,280,Rất tốt,2.402079999992237e-05,21.32951,105.32583,510.4463350984715
Tỉnh Phú Thọ,Thành phố Việt Trì,Tân đức,2845,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thị xã Phú Thọ,Trường Thịnh,4715,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thị xã Phú Thọ,Hùng Vương,4680,7942.0,,Phường,228.0,25.0,21.5958131,105.1715376,62,Khá,0.0001113829013699855,21.58526,105.17166,1173.519420375136
Tỉnh Phú Thọ,Thị xã Phú Thọ,Phong Châu,3819,7945.0,,Phường,228.0,25.0,9.9486501,105.7958454,9205,Tốt,0.0007230764011698608,9.92263,105.80263,2987.2057750173517
Tỉnh Phú Thọ,Thị xã Phú Thọ,Âu Cơ,8228,7948.0,,Phường,228.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Thị xã Phú Thọ,Hà Lộc,9517,7951.0,,Xã,228.0,25.0,21.43528,105.23333,232,Tốt,0.00010537249999994914,21.42602,105.23776,1127.1491391775894
Tỉnh Phú Thọ,Thị xã Phú Thọ,Phú Hộ,13095,7954.0,,Xã,228.0,25.0,21.4387193,105.24257,232,Tốt,0.00018440832049000243,21.42602,105.23776,1497.293292756959
Tỉnh Phú Thọ,Thị xã Phú Thọ,Văn Lung,8438,7957.0,,Xã,228.0,25.0,21.42028,105.21278,185,Rất tốt,1.3213000000022753e-05,21.41775,105.21539,390.0475532820759
Tỉnh Phú Thọ,Thị xã Phú Thọ,Thanh Minh,3726,7960.0,,Xã,228.0,25.0,10.0307837,105.807561,528,Rất tốt,0.00016918022269028912,10.02686,105.79516,1426.2306568960428
Tỉnh Phú Thọ,Thị xã Phú Thọ,Hà Thạch,10569,7963.0,,Xã,228.0,25.0,21.40639,105.255,233,Tốt,7.327080000000047e-05,21.39871,105.25878,939.3706387903192
Tỉnh Phú Thọ,Thị xã Phú Thọ,Thanh Vinh,3866,7966.0,,Phường,228.0,25.0,10.0307837,105.807561,528,Rất tốt,0.00016918022269028912,10.02686,105.79516,1426.2306568960428
Tỉnh Phú Thọ,Huyện Đoan Hùng,Đoan Hùng,7165,7969.0,,Thị trấn,230.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Đông Khê,2031,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Nghinh Xuyên,4281,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Hùng Quan,4340,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Bằng Luân,5161,7981.0,,Xã,230.0,25.0,21.67389,105.05472,135,Khá,4.8778599999882866e-05,21.67058,105.06087,734.3949050009977
Tỉnh Phú Thọ,Huyện Đoan Hùng,Vân Du,4689,7984.0,,Xã,230.0,25.0,21.6575,105.18111,54,Tốt,1.49569999999241e-06,21.65811,105.18217,128.84501901837513
Tỉnh Phú Thọ,Huyện Đoan Hùng,Phương Trung,1949,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Quế Lâm,3963,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Minh Lương,2621,7993.0,,Xã,230.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Bằng Doãn,3280,7996.0,,Xã,230.0,25.0,21.63722,105.05944,140,Khá,3.5258000000012015e-05,21.63178,105.06182,653.0091756586103
Tỉnh Phú Thọ,Huyện Đoan Hùng,Chí Đám,8628,7999.0,,Xã,230.0,25.0,21.64861,105.21306,85,Rất tốt,5.812000000036858e-06,21.64767,105.21528,252.1279028565563
Tỉnh Phú Thọ,Huyện Đoan Hùng,Phong Phú,3000,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Phúc Lai,3300,8005.0,,Xã,230.0,25.0,21.62028,105.09472,24,Rất tốt,1.809999999970247e-07,21.62045,105.09433,44.52673656687401
Tỉnh Phú Thọ,Huyện Đoan Hùng,Ngọc Quan,6466,8008.0,,Xã,230.0,25.0,21.61361,105.15194,61,Tốt,3.5509000000253777e-06,21.61208,105.15304,204.6331168463661
Tỉnh Phú Thọ,Huyện Đoan Hùng,Hữu Đô,3040,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Đại Nghĩa,3323,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Sóc Đăng,3731,8017.0,,Xã,230.0,25.0,21.60722,105.18583,59,Khá,2.1412000000071294e-06,21.60696,105.18727,151.6504358171853
Tỉnh Phú Thọ,Huyện Đoan Hùng,Phú Thứ,2048,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Đoan Hùng,Tây Cốc,6156,8023.0,,Xã,230.0,25.0,21.61806,105.12472,60,Khá,0.0002442226000000257,21.63307,105.12907,1728.5447943193988
Tỉnh Phú Thọ,Huyện Đoan Hùng,Yên Kiện,4136,8026.0,,Xã,230.0,25.0,21.58556,105.17083,62,Khá,7.789000000122926e-07,21.58526,105.17166,92.07472364622355
Tỉnh Phú Thọ,Huyện Đoan Hùng,Hùng Long,2922,8029.0,,Xã,230.0,25.0,21.5958131,105.1715376,62,Khá,0.0001113829013699855,21.58526,105.17166,1173.519420375136
Tỉnh Phú Thọ,Huyện Đoan Hùng,Vụ Quang,4341,8032.0,,Xã,230.0,25.0,21.55778,105.2525,92,Tốt,1.8986600000071756e-05,21.55993,105.25629,459.10303306466443
Tỉnh Phú Thọ,Huyện Đoan Hùng,Vân Đồn,5292,8035.0,,Xã,230.0,25.0,21.57,105.21528,96,Tốt,1.301759999999321e-05,21.5664,105.21504,401.0703459573523
Tỉnh Phú Thọ,Huyện Đoan Hùng,Tiêu Sơn,5249,8038.0,,Xã,230.0,25.0,21.56417,105.17778,136,Tốt,2.0371700000030192e-05,21.56283,105.18209,469.9540459626534
Tỉnh Phú Thọ,Huyện Đoan Hùng,Minh Tiến,2739,8041.0,,Xã,230.0,25.0,21.55222,105.16028,142,Tốt,0.00015467240000005436,21.5454,105.17068,1316.0571858621477
Tỉnh Phú Thọ,Huyện Đoan Hùng,Minh Phú,4587,8044.0,,Xã,230.0,25.0,21.5375,105.23722,95,Rất tốt,3.735010000014614e-05,21.534,105.24223,648.0660055161608
Tỉnh Phú Thọ,Huyện Đoan Hùng,Chân Mộng,3538,8047.0,,Xã,230.0,25.0,21.52917,105.20972,132,Khá,3.792099999988805e-05,21.53068,105.21569,639.9352524511917
Tỉnh Phú Thọ,Huyện Đoan Hùng,Ca Đình,3155,8050.0,,Xã,230.0,25.0,21.59194,105.12444,4798,Rất tốt,2.752100000003152e-06,21.5903,105.12469,184.1824688935516
Tỉnh Phú Thọ,Huyện Hạ Hoà,Hạ Hoà,8295,8053.0,,Thị trấn,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Đại Phạm,4924,8056.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Hậu Bổng,1964,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Đan Hà,2258,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Hà Lương,3019,8065.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Lệnh Khanh,1967,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Phụ Khánh,3132,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Liên Phương,1854,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Đan Thượng,2304,8062.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Hiền Lương,2950,8080.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Động Lâm,3177,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Lâm Lợi,2491,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Phương Viên,3107,8089.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Gia Điền,3058,8092.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,ấm Hạ,3602,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Quân Khê,2160,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Y Sơn,2200,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Hương Xạ,6105,8104.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Cáo Điền,2283,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Xuân áng,4042,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Yên Kỳ,5195,8113.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Chuế Lưu,2840,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Minh Hạc,2433,8119.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Lang Sơn,3618,8122.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Bằng Giã,3431,8125.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Yên Luật,3271,8128.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Vô Tranh,4813,8131.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Văn Lang,3402,8134.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Chính Công,1814,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Minh Côi,2147,8140.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Vĩnh Chân,4049,8143.0,,Xã,231.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Mai Tùng,1361,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Hạ Hoà,Vụ Cầu,1731,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Thanh Ba,8201,8152.0,,Thị trấn,232.0,25.0,10.65349225,107.24807045316322,1452,Rất tốt,0.0001789686372196012,10.6518,107.2348,1462.3334671654322
Tỉnh Phú Thọ,Huyện Thanh Ba,Thanh Vân,3024,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Vân Lĩnh,2850,8156.0,,Xã,232.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Đông Lĩnh,2854,8158.0,,Xã,232.0,25.0,21.53556,105.1475,67,Rất tốt,2.8500199999989567e-05,21.53047,105.14911,589.9726771995433
Tỉnh Phú Thọ,Huyện Thanh Ba,Đại An,2894,8161.0,,Xã,232.0,25.0,21.52444,105.18306,64,Rất tốt,3.884900000005205e-06,21.52404,105.18499,204.53473194009453
Tỉnh Phú Thọ,Huyện Thanh Ba,Hanh Cù,2324,8164.0,,Xã,232.0,25.0,21.52278,105.09778,141,Rất tốt,9.998500000023774e-06,21.51974,105.09691,349.80727815375394
Tỉnh Phú Thọ,Huyện Thanh Ba,Thái Ninh,2513,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Đồng Xuân,4384,8170.0,,Xã,232.0,25.0,10.650927750000001,107.04177207423837,1445,Rất tốt,0.0003999438798622124,10.63163,107.04702,2221.130183333031
Tỉnh Phú Thọ,Huyện Thanh Ba,Năng Yên,2797,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Yển Khê,4805,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Ninh Dân,7636,8179.0,,Xã,232.0,25.0,21.48111,105.15417,181,Khá,3.765060000000458e-05,21.48036,105.16026,635.6354799169659
Tỉnh Phú Thọ,Huyện Thanh Ba,Quảng Nạp,1910,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Vũ Yển,2251,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Yên Nội,3062,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Phương Lĩnh,1734,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Võ Lao,4463,8194.0,,Xã,232.0,25.0,21.46639,105.18778,183,Tốt,2.7530100000002198e-05,21.46144,105.18604,579.118750801735
Tỉnh Phú Thọ,Huyện Thanh Ba,Khải Xuân,5984,8197.0,,Xã,232.0,25.0,21.46556,105.20972,228,Khá,1.4426899999983138e-05,21.46441,105.21334,395.83104162445625
Tỉnh Phú Thọ,Huyện Thanh Ba,Mạn Lạn,3330,8200.0,,Xã,232.0,25.0,21.4625,105.10861,178,Rất tốt,2.227600000007835e-06,21.4633,105.10987,157.84389790685051
Tỉnh Phú Thọ,Huyện Thanh Ba,Thanh Xá,2195,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Thanh Ba,Chí Tiên,5849,8206.0,,Xã,232.0,25.0,21.43861,105.15806,188,Tốt,3.282849999999367e-05,21.43583,105.16307,603.6943505545343
Tỉnh Phú Thọ,Huyện Thanh Ba,Đông Thành,7399,8209.0,,Xã,232.0,25.0,21.0584304,105.3669528,1023,Tốt,0.0001847631760001299,21.07041,105.36053,1489.4898093660427
Tỉnh Phú Thọ,Huyện Thanh Ba,Hoàng Cương,3158,8203.0,,Xã,232.0,25.0,21.44361,105.13167,190,Rất tốt,1.8476900000031336e-05,21.44074,105.13487,459.9287709533857
Tỉnh Phú Thọ,Huyện Thanh Ba,Sơn Cương,4585,8215.0,,Xã,232.0,25.0,21.4125,105.16889,187,Tốt,1.8992799999965413e-05,21.40932,105.17187,469.2552142331184
Tỉnh Phú Thọ,Huyện Thanh Ba,Thanh Hà,4621,8218.0,,Xã,232.0,25.0,21.28999055,105.39686665208828,384,Rất tốt,1.5781637127257148e-06,21.28893,105.39754,137.01785683476558
Tỉnh Phú Thọ,Huyện Thanh Ba,Đỗ Sơn,6784,8221.0,,Xã,232.0,25.0,21.37972,105.18056,199,Tốt,1.4228099999972966e-05,21.37681,105.18296,407.9918391725204
Tỉnh Phú Thọ,Huyện Thanh Ba,Đỗ Xuyên,7073,8224.0,,Xã,232.0,25.0,21.35306,105.1925,201,Rất tốt,3.2194000000233345e-06,21.35469,105.19325,197.18905018681556
Tỉnh Phú Thọ,Huyện Thanh Ba,Lương Lỗ,6790,8227.0,,Xã,232.0,25.0,21.34667,105.20056,204,Tốt,7.406650000003976e-05,21.34191,105.20773,911.9075492753344
Tỉnh Phú Thọ,Huyện Phù Ninh,Phong Châu,16836,8230.0,,Thị trấn,233.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Phù Ninh,Phú Mỹ,5597,8233.0,,Xã,233.0,25.0,10.61537165,107.14271861348809,1442,Tốt,0.001190276961443245,10.59434,107.11537,3795.226244926106
Tỉnh Phú Thọ,Huyện Phù Ninh,Lệ Mỹ,4381,8234.0,,Xã,233.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Phù Ninh,Liên Hoa,3821,8236.0,,Xã,233.0,25.0,21.50778,105.25889,98,Tốt,3.577250000003807e-05,21.50428,105.26374,634.9921121050817
Tỉnh Phú Thọ,Huyện Phù Ninh,Trạm Thản,4576,8239.0,,Xã,233.0,25.0,21.49806,105.23278,372,Khá,1.6012099999945324e-05,21.49642,105.23643,419.3540530866279
Tỉnh Phú Thọ,Huyện Phù Ninh,Trị Quận,4764,8242.0,,Xã,233.0,25.0,21.49111,105.31333,287,Khá,2.731239999990876e-05,21.48829,105.30893,552.7884078631414
Tỉnh Phú Thọ,Huyện Phù Ninh,Trung Giáp,4312,8245.0,,Xã,233.0,25.0,21.47306,105.2775,231,Khá,2.1758600000072268e-05,21.47511,105.27331,489.8363352000879
Tỉnh Phú Thọ,Huyện Phù Ninh,Tiên Phú,5305,8248.0,,Xã,233.0,25.0,10.667434,105.3824085,8898,Tốt,0.0009192730982502288,10.68953,105.40317,3344.12758008929
Tỉnh Phú Thọ,Huyện Phù Ninh,Hạ Giáp,4452,8251.0,,Xã,233.0,25.0,21.47111,105.32389,289,Tốt,4.1122000000049765e-06,21.4731,105.3235,224.9278484901117
Tỉnh Phú Thọ,Huyện Phù Ninh,Bảo Thanh,3371,8254.0,,Xã,233.0,25.0,10.61537165,107.14271861348809,1442,Tốt,0.001190276961443245,10.59434,107.11537,3795.226244926106
Tỉnh Phú Thọ,Huyện Phù Ninh,Phú Lộc,8251,8257.0,,Xã,233.0,25.0,21.43333,105.29056,236,Rất tốt,9.572000000119376e-07,21.43269,105.2913,104.55166151286654
Tỉnh Phú Thọ,Huyện Phù Ninh,Gia Thanh,3992,8260.0,,Xã,233.0,25.0,21.44667,105.31472,290,Khá,1.8387999999801456e-06,21.44775,105.3139,147.05095864529724
Tỉnh Phú Thọ,Huyện Phù Ninh,Tiên Du,5711,8263.0,,Xã,233.0,25.0,21.43667,105.33389,291,Rất tốt,1.1358100000057824e-05,21.43712,105.33723,349.3010224341355
Tỉnh Phú Thọ,Huyện Phù Ninh,Phú Nham,4569,8266.0,,Xã,233.0,25.0,21.42806,105.31833,284,Rất tốt,4.4537000000076125e-06,21.42802,105.32044,218.44888469944766
Tỉnh Phú Thọ,Huyện Phù Ninh,Bình Bộ,3910,,,,,,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Phù Ninh,An Đạo,6938,8272.0,,Xã,233.0,25.0,,,-1,Khá,,21.15035,107.36734,
Tỉnh Phú Thọ,Huyện Phù Ninh,Tử Đà,5089,,,,,,,,-1,Khá,,21.15035,107.36734,
